"","store_name","borough","year","store_address","latitude","longitude","type"
"9819","LOMA DELI MARKET INC","Manhattan",2014,"133 AVENUE D",40.72452788,-73.97560387,"retail store"
"9820","BT TO GO GCT LLC","Manhattan",2014,"22 GRAND CENTRAL TERMINAL",40.75313838,-73.98021254,"retail store"
"9821","DUANE READE ET AL PTRS","Manhattan",2014,"575 LEXINGTON AVE",40.7573292,-73.97159078,"retail store"
"9822","H K Y GINSENG INC","Manhattan",2014,"85 N ELIZABETH ST",40.71815017,-73.99611723,"retail store"
"9823","WEST LOBBY NEWSSTAND INC","Manhattan",2014,"555 W 57TH ST",40.7702165,-73.99058853,"retail store"
"9824","DUANE READE ET AL PTRS","Manhattan",2014,"2069 BROADWAY",40.77846543,-73.98228567,"retail store"
"9825","2234 EAST SIDE DELI INC","Manhattan",2014,"2234 1ST AVE",40.79511117,-73.93584305,"retail store"
"9826","BROOME 400 INC","Manhattan",2014,"400 BROOME ST",40.72086578,-73.99740754,"retail store"
"9827","SRM FUEL CORP","Manhattan",2014,"3936 10TH AVE",40.86671839,-73.91742424,"retail store"
"9828","351 BOWERY STREET INC","Manhattan",2014,"351 BOWERY ST",40.72657503,-73.99148355,"retail store"
"9829","BAKED BY MELISSA LLC","Manhattan",2014,"2325 BROADWAY",40.78737028,-73.97766632,"retail store"
"9830","CVS ALBANY LLC","Manhattan",2014,"300 PARK AVE SOUTH",40.73980059,-73.98687476,"retail store"
"9831","NATURAL PARADISE INC THE","Manhattan",2014,"2611 BROADWAY",40.79647084,-73.97079056,"retail store"
"9832","TOUBA AFRICAN MARKET DRESS FLAVOR IN","Manhattan",2014,"84 E 116TH ST",40.79930858,-73.94362196,"retail store"
"9833","171 MADISON AVENUE RETAIL INC","Manhattan",2014,"171 MADISON AVE",40.74720491,-73.9831936,"retail store"
"9834","DDY MINI MARKET & DELI CORP","Manhattan",2014,"955 AMSTERDAM AVE",40.80094871,-73.96510838,"retail store"
"9835","82ND STREET GROCERY INC","Manhattan",2014,"454 AMSTERDAM AVE",40.78507539,-73.97714505,"retail store"
"9836","DOLLAR TREE STORES INC","Manhattan",2014,"4469 BROADWAY",40.85750715,-73.9324576,"retail store"
"9837","3875 MH DELI GROCERY INC","Manhattan",2014,"3875 BROADWAY",40.83703708,-73.94304193,"retail store"
"9838","LENOX GOURMET DELI&GRCY CORP","Manhattan",2014,"217 MALCOLM X BLVD",40.80518607,-73.9475554,"retail store"
"9839","AVENUE A DELI & FOOD INC","Manhattan",2014,"24 AVENUE A",40.7230294,-73.98556073,"retail store"
"9840","5TH AVE DOLLAR LLC","Manhattan",2014,"2 WEST 46TH ST",40.7562059,-73.97973279,"retail store"
"9841","70-72 MEAT&PRODUCE CORP","Manhattan",2014,"70-72 NAGLE AVE",40.86034174,-73.92863646,"retail store"
"9842","5069 MEAT & PRODUCE CORP","Manhattan",2014,"5069 BROADWAY",40.8705962,-73.91519155,"retail store"
"9843","DUANE READE ET AL PRTS","Manhattan",2014,"1111 3RD AVE",40.76542541,-73.96353535,"retail store"
"9844","AK GOURMET MARKET CORP","Manhattan",2014,"201 MADISON ST",40.71278647,-73.98983927,"retail store"
"9845","ELM HEALTH CHELSEA CORP","Manhattan",2014,"56 7TH AVE",40.73831749,-74.00008539,"retail store"
"9846","ADNADER INC","Manhattan",2014,"218 ST NICHOLAS AVE",40.80734955,-73.95269261,"retail store"
"9847","1ST & 96TH MANAGEMENT INC","Manhattan",2014,"1855 1ST AVE",40.78314768,-73.94530857,"retail store"
"9848","D&S PRODUCE INC","Manhattan",2014,"160 E 110TH",40.79444473,-73.94378247,"retail store"
"9849","BAKED BY MELISSA LLC","Manhattan",2014,"526 7TH AVE",40.75377456,-73.98883168,"retail store"
"9850","DAINOBU USA INC","Manhattan",2014,"129 E 47TH ST",40.75452319,-73.97320555,"retail store"
"9851","LONGO COFFEE & TEA INC","Manhattan",2014,"201 BLEECKER ST",40.72949948,-74.00162138,"retail store"
"9852","YANKEE TWO DELI INC","Manhattan",2014,"122 AVENUE C",40.72450001,-73.97837559,"retail store"
"9853","RSJ GROUP CORP","Manhattan",2014,"424 6TH AVE",40.7342945,-73.99897083,"retail store"
"9854","HEALTHSOURCE PHARMACY III B INC","Manhattan",2014,"1000 FIRST AVE",40.75684816,-73.9637646,"retail store"
"9855","OTTOMANELLI BROS LTD","Manhattan",2014,"1549 YORK AVE",40.77352417,-73.94910758,"retail store"
"9856","ABDOU KINGS DELI INC","Manhattan",2014,"2407 8TH AVE",40.81260503,-73.94947615,"retail store"
"9857","SX GOURMET CORP","Manhattan",2014,"115 RIVINGTON ST",40.7198167,-73.98775679,"retail store"
"9858","YOUR DESIRE IN FOOD CORP","Manhattan",2014,"226 E 7TH STREET",40.72410141,-73.97915763,"retail store"
"9859","BAKED BY MELISSA LLC","Manhattan",2014,"7 E 14TH ST",40.73575171,-73.99259005,"retail store"
"9860","94 ST NICHOLAS DELI INC","Manhattan",2014,"94 ST NICHOLAS PLACE",40.82998148,-73.94020189,"retail store"
"9861","POLO GROUNDS MEAT CORP","Manhattan",2014,"2927 FREDERICK DOUGLAS BLVD",40.82939219,-73.93736713,"retail store"
"9862","2278 DELI & GROCERY INC","Manhattan",2014,"2278 7TH AVE",40.81464946,-73.94437317,"retail store"
"9863","CVS ALBANY LLC","Manhattan",2014,"81 8TH AVE",40.74000594,-74.00257163,"retail store"
"9864","SKYLINE GOURMET DELI INC","Manhattan",2014,"700 10TH AVE",40.763903,-73.99214614,"retail store"
"9865","2829 PALACE FOOD INC","Manhattan",2014,"2829 FREDERICK DOUGLAS BLVD",40.82658011,-73.93942556,"retail store"
"9866","380 LENOX MEAT CORP","Manhattan",2014,"380 MALCOLM X BLVD",40.81062139,-73.94322853,"retail store"
"9867","57 BAYARD MEAT MARKET INC","Manhattan",2014,"57 BAYARD ST",40.71530854,-73.9978056,"retail store"
"9868","BAKED BY MELISSA LLC","Manhattan",2014,"109 E 42ND ST",40.75166157,-73.97615095,"retail store"
"9869","FOODEX LLC","Manhattan",2014,"101 WEST END AVE",40.7750736,-73.98863588,"retail store"
"9870","LA 2570 GROCERY CORP","Manhattan",2014,"2570 ADAM CLAYTON POWELL JR BLVD",40.82407149,-73.93763217,"retail store"
"9871","1 GUADALUPE VICTORIA INC","Manhattan",2014,"1484 ST NICHOLAS AVE",40.85128225,-73.93208285,"retail store"
"9872","CENTRAL PARK NORTH MEAT LLC","Manhattan",2014,"37 LENOX AVE",40.79945405,-73.95189976,"retail store"
"9873","1600 MADISON AVENUE FOOD CORP","Manhattan",2014,"1600 MADISON AVE",40.79447633,-73.9490645,"retail store"
"9874","J&F MEAT MARKET CORP","Manhattan",2014,"1975 AMSTERDAM AVE",40.83330734,-73.94149824,"retail store"
"9875","101 LENOX DELI GRILL CORP","Manhattan",2014,"101 LENOX AVE",40.80155652,-73.95036621,"retail store"
"9876","144 DELI GROCERY STORE CORP","Manhattan",2014,"144 NAGLE AVE",40.86133919,-73.92593631,"retail store"
"9877","SUBNARAIN KAMAL","Manhattan",2014,"201 VARICK ST",40.7280733,-74.00559616,"retail store"
"9878","SUNRISE MART INC","Manhattan",2014,"12 E 41ST ST",40.75240668,-73.98068053,"retail store"
"9879","DAI SING CORP","Manhattan",2014,"100 DIVISION ST",40.71441981,-73.99334165,"retail store"
"9880","DUANE READE ET AL PTRS","Manhattan",2014,"455 W 37TH ST",40.75643326,-73.99735231,"retail store"
"9881","DUANE READE ET AL PTRS","Manhattan",2014,"949 3RD AVE",40.75998547,-73.96749521,"retail store"
"9882","JOES GOURMET HEALTH DELI INC","Manhattan",2014,"3161 BROADWAY",40.81486392,-73.95923267,"retail store"
"9883","ARCHIE GROCERY CORP","Manhattan",2014,"1061 SAINT NICHOLAS AVE",40.83730236,-73.94027993,"retail store"
"9884","SANTIAGO DELI FOOD CORP","Manhattan",2014,"3415 BROADWAY",40.82253747,-73.95362727,"retail store"
"9885","12 EAST FF CORP","Manhattan",2014,"941 8TH AVE",40.76595275,-73.98366952,"retail store"
"9886","TAFT DELI CORP","Manhattan",2014,"1679 MADISON AVE",40.79694467,-73.94689115,"retail store"
"9887","EAST VILLAGE FINEST DELI CORP","Manhattan",2014,"240 E 4TH ST",40.72329117,-73.9827823,"retail store"
"9888","207 INC I","Manhattan",2014,"4930A BROADWAY",40.86747692,-73.92138134,"retail store"
"9889","TRADER JOES EAST INC","Manhattan",2014,"2073 BROADWAY",40.77854619,-73.98227318,"retail store"
"9890","F & R TRADING NY INC","Manhattan",2014,"237A GRAND ST",40.71828173,-73.99464227,"retail store"
"9891","FIRST ON FIRST DELI INC","Manhattan",2014,"1756 1ST AVE",40.78009835,-73.94680977,"retail store"
"9892","YANKEE DELI INC","Manhattan",2014,"647 E 11TH ST",40.72666929,-73.97729894,"retail store"
"9893","DUANE READE ETAL PTRS","Manhattan",2014,"60 SPRING ST",40.72212139,-73.99687999,"retail store"
"9894","DUANE READE ETAL PTRS","Manhattan",2014,"1 UNION SQ S",40.73404792,-73.99000448,"retail store"
"9895","FRUTERA EL BUEN CAMINO CORP","Manhattan",2014,"3888 BROADWAY",40.83732843,-73.94217089,"retail store"
"9896","DAGOSTINOS MARKETS LLC","Manhattan",2014,"1233 LEXINGTON AVE",40.77769261,-73.95672933,"retail store"
"9897","980 COLUMBUS FOOD CORP","Manhattan",2014,"980 COLUMBUS AVE",40.80072156,-73.96202275,"retail store"
"9898","TRADER JOES EAST INC","Manhattan",2014,"675 6TH AVE",40.74175075,-73.99371653,"retail store"
"9899","TSM 2ND AVE GOURMET INC","Manhattan",2014,"248 E 119TH ST",40.79898575,-73.93670907,"retail store"
"9900","1517 NEW BANI GROCERY INC","Manhattan",2014,"1517 LEXINGTON AVE",40.78703693,-73.94992113,"retail store"
"9901","143 N EXPRESS DELI CORP","Manhattan",2014,"2697 8TH AVE/ FREDERICK DOUGLAS BLV",40.82178197,-73.94291679,"retail store"
"9902","SPACE NY 62 CORP","Manhattan",2014,"1130 1ST AVE",40.76152698,-73.96036305,"retail store"
"9903","212 GRAND FOOD CORP","Manhattan",2014,"212 GRAND ST",40.71904255,-73.99608547,"retail store"
"9904","G&G 886 CORP","Manhattan",2014,"886 10TH AVE",40.76955689,-73.98801336,"retail store"
"9905","MR 2497 FOOD CORP","Manhattan",2014,"2497 7TH AVE",40.82147071,-73.93899461,"retail store"
"9906","CITY FUELS LLC","Manhattan",2014,"4353 BROADWAY",40.85353857,-73.93443246,"retail store"
"9907","REYS GROCERY DELI CORP","Manhattan",2014,"288 AUDUBON AVE",40.84784592,-73.93318498,"retail store"
"9908","NEW YORK DELI GROCERY INC","Manhattan",2014,"1630A ST NICHOLAS AVE",40.85582331,-73.92875389,"retail store"
"9909","77 CANDY STORE LLC","Manhattan",2014,"77 WATER ST",40.70431597,-74.00836806,"retail store"
"9910","NAMDOR INC","Manhattan",2014,"907 8TH AVE",40.76475112,-73.98454216,"retail store"
"9911","2732 CONVENIENCE GROCERY CORP","Manhattan",2014,"2732 BROADWAY",40.80017468,-73.96777341,"retail store"
"9912","535 8TH AVENUE CORP","Manhattan",2014,"535 8TH AVE",40.75395666,-73.99241679,"retail store"
"9913","WILLIAM VERAS BODEGA CORP","Manhattan",2014,"257 DYCKMAN ST",40.86666354,-73.92835491,"retail store"
"9914","765 SIXTH AVENUE MARKET INC","Manhattan",2014,"765 AVENUE OF THE AMERICAS",40.74462659,-73.99178102,"retail store"
"9915","SHARIF SHAFIQ","Manhattan",2014,"25 BEAVER ST",40.70508417,-74.01206774,"retail store"
"9916","DUANE READE ET AL PTRS","Manhattan",2014,"200 WATER ST",40.70746714,-74.00431683,"retail store"
"9917","DUANE READE ET AL PTRS","Manhattan",2014,"17 JOHN ST",40.70989676,-74.00878288,"retail store"
"9918","KEUR AA MATY CORP","Manhattan",2014,"2251 7TH AVE",40.8136375,-73.94471817,"retail store"
"9919","DOLLAR TOWER INC","Manhattan",2014,"600-602 W 207TH ST",40.86722504,-73.92110088,"retail store"
"9920","135 FUTURE L&M CORP","Manhattan",2014,"24 W 135TH ST",40.81320963,-73.93912264,"retail store"
"9921","PANIAGUA DELI GROCERY CORP","Manhattan",2014,"203 E 115TH ST",40.79718687,-73.94000584,"retail store"
"9922","FAMILY FRUIT AND MEAT MARKET CORP","Manhattan",2014,"1474 ST NICHOLAS AVE",40.85089504,-73.93236129,"retail store"
"9923","1517 DELI GROCERY CORP","Manhattan",2014,"1517 ST NICHOLAS AVE.",40.8523581,-73.93174925,"retail store"
"9924","SUN MING JAN INC","Manhattan",2014,"111 HESTER ST",40.71663946,-73.99305583,"retail store"
"9925","SECOND AVENUE DELI MARKET INC","Manhattan",2014,"81 2ND AVE",40.72668282,-73.98930166,"retail store"
"9926","51ST STREET FOOD MARKET INC","Manhattan",2014,"721 11TH AVE.",40.76668885,-73.99427489,"retail store"
"9927","MIDTOWN NEWS STAND INC","Manhattan",2014,"520 8TH AVE",40.75375008,-73.99210415,"retail store"
"9928","JEANNIES DELI CORP","Manhattan",2014,"194 8TH AVE",40.74320259,-73.9997984,"retail store"
"9929","2009 BAMKP CORP","Manhattan",2014,"1358 ST NICHOLAS AVE",40.84714712,-73.93510067,"retail store"
"9930","ESG GRAND CORP","Manhattan",2014,"500 GRAND ST",40.71496983,-73.98283343,"retail store"
"9931","194 MANHATTAN DELI INC","Manhattan",2014,"194 MANHATTAN AVE, AKA 17-19 W108",40.80003839,-73.9602996,"retail store"
"9932","CVS ALBANY LLC","Manhattan",2014,"222 EAST 34TH ST",40.74505411,-73.97692502,"retail store"
"9933","1663 PARK AVE MINI MARKET CORP","Manhattan",2014,"1663 PARK AVE",40.80006115,-73.94238706,"retail store"
"9934","3RD AVE FOOD CORP I","Manhattan",2014,"325 3RD AVE.",40.73967109,-73.98232347,"retail store"
"9935","RUN FENG TRADING INC","Manhattan",2014,"123 MOTT ST",40.71812008,-73.9970716,"retail store"
"9936","NEW HARLEM HALAL MEAT INC","Manhattan",2014,"2142 FREDERICK DOUGLASS BLVD",40.80414334,-73.95535042,"retail store"
"9937","PAK PUNJAB INC","Manhattan",2014,"50 2ND AVE",40.72539457,-73.98979904,"retail store"
"9938","WING FAT COMPANY INC","Manhattan",2014,"3-Jan CATHERINE ST",40.71385935,-73.99732364,"retail store"
"9939","LEONARDS MARKET LLC","Manhattan",2014,"1437 SECOND AVENUE",40.77069071,-73.95721305,"retail store"
"9940","GOURMET 157 CORP","Manhattan",2014,"157 CHRISTOPHER ST",40.73287449,-74.00821324,"retail store"
"9941","1411-6 FRUIT & VEGETABLE CORP","Manhattan",2014,"1411 6TH AVE",40.76474503,-73.97698995,"retail store"
"9942","MANHATTAN GROCERY CORP","Manhattan",2014,"150 MANHATTAN AVE",40.79909165,-73.96097619,"retail store"
"9943","A&C 2541 MEAT CORP","Manhattan",2014,"2541 ADAM CLAYTON POWELL JR BLVD",40.82330484,-73.93745397,"retail store"
"9944","A&C SUPERMAS INC","Manhattan",2014,"2444 7TH AVE",40.82001025,-73.94045336,"retail store"
"9945","CASABLANCA MEAT MARKET LLC","Manhattan",2014,"125 E 110TH ST",40.79513811,-73.94506785,"retail store"
"9946","96 DAN MEAT MARKET INC","Manhattan",2014,"96 SHERMAN AVE",40.86394776,-73.92548159,"retail store"
"9947","KAY MARKET INC","Manhattan",2014,"645 BROADWAY",40.72676388,-73.99583703,"retail store"
"9948","LA OAXAQUENA DELI GROCERY INC","Manhattan",2014,"501 W 161ST ST",40.83554912,-73.94037657,"retail store"
"9949","NEW SUNG LAY BEAN PRODUCTS INC","Manhattan",2014,"52 ALLEN ST",40.71668326,-73.99139554,"retail store"
"9950","CVS ALBANY LLC","Manhattan",2014,"200 WEST END AVE",40.77819855,-73.98519763,"retail store"
"9951","HT & E COMPANY LTD","Manhattan",2014,"208 CENTRE ST",40.7190322,-73.99896289,"retail store"
"9952","FLORES BENJAMIN","Manhattan",2014,"2175 2ND AVE",40.79437725,-73.93992428,"retail store"
"9953","FAT WITCH BAKERY INC","Manhattan",2014,"1753 PARK AVE",40.80288639,-73.94032486,"retail store"
"9954","AFRICAN AND CARIBBEAN MARKET INC","Manhattan",2014,"403 W 145TH ST",40.82433472,-73.94504789,"retail store"
"9955","DUANE READE ET AL PRTS","Manhattan",2014,"1235 LEXINGTON AVE",40.77795317,-73.95654266,"retail store"
"9956","DUANE READE ET AL PRTS","Manhattan",2014,"568-574 W 125TH ST",40.81500256,-73.95794789,"retail store"
"9957","EL MANANTIAL GROCERY STORE INC","Manhattan",2014,"180 AUDUBON AVE",40.84412402,-73.93590525,"retail store"
"9958","ROSANNA FOOD CORP","Manhattan",2014,"592 LENOX AVE",40.81711551,-73.93833541,"retail store"
"9959","WONTON SPECIALIST INC","Manhattan",2014,"50 ALLEN ST",40.71661909,-73.99142856,"retail store"
"9960","WATKINS PRODUCTS DISTRIBUTORS LLC","Manhattan",2014,"46 W 125TH ST",40.80699977,-73.94403133,"retail store"
"9961","DUANE READE ETAL PTRS","Manhattan",2014,"1350 FIRST AVE",40.76812371,-73.95568428,"retail store"
"9962","DUANE READE ETAL PTRS","Manhattan",2014,"352 GREENWICH ST",40.71929858,-74.01057065,"retail store"
"9963","DUANE READE ETAL PTRS","Manhattan",2014,"459 BROADWAY",40.72081847,-74.00086801,"retail store"
"9964","POST FOOD CORP","Manhattan",2014,"317 9TH AVE",40.75000576,-73.99900572,"retail store"
"9965","HONG KONG SPRMKT - HESTER ST CORP","Manhattan",2014,"157 HESTER ST",40.71759051,-73.99604616,"retail store"
"9966","BELLO DELI FOOD CORP","Manhattan",2014,"5009 BROADWAY",40.86932714,-73.91711134,"retail store"
"9967","SUN VIN GROCERY STORE INC","Manhattan",2014,"75 MULBERRY ST",40.71630381,-73.99921016,"retail store"
"9968","HANA GROUP OPS LLC","Manhattan",2014,"270 GREENWICH ST(IN WHL FD)",40.71549575,-74.01141555,"retail store"
"9969","HINNAWI CORP","Manhattan",2014,"1788 3RD AVE",40.78737505,-73.94797208,"retail store"
"9970","EL GALLO MEAT MARKET INC","Manhattan",2014,"538 W 138TH ST",40.82173118,-73.95314718,"retail store"
"9971","PRINCE DELI GROCERY CORP","Manhattan",2014,"1461 5TH AVE",40.80200973,-73.94526196,"retail store"
"9972","CVS ALBANY LLC","Manhattan",2014,"338 EAST 23RD ST",40.73711012,-73.97946608,"retail store"
"9973","2037 MEAT&GROCERY INC","Manhattan",2014,"2037 2ND AVE",40.78987286,-73.9432146,"retail store"
"9974","SMASHIESS CORP","Manhattan",2014,"153 E 103RD ST",40.7902068,-73.9471748,"retail store"
"9975","NEUHAUS INC","Manhattan",2014,"460 GRAND CENTRAL TERMINAL",40.74885069,-73.97004773,"retail store"
"9976","MI BARRIO MEAT MARKET INC","Manhattan",2014,"1875 LEXINGTON AVE",40.79912803,-73.94108493,"retail store"
"9977","59 BAYARD MARKET INC","Manhattan",2014,"59 BAYARD ST",40.71533574,-73.99788313,"retail store"
"9978","ST NICK CANDY GROCERY INC","Manhattan",2014,"1572 ST NICHOLAS AVE",40.85401994,-73.93007211,"retail store"
"9979","MCNULTYS TEA&COFFEE CO INC","Manhattan",2014,"109 CHRISTOPHER ST",40.73335084,-74.00514823,"retail store"
"9980","BEST NY DELI GROCERY INC","Manhattan",2014,"4133 BROADWAY",40.84600722,-73.93871855,"retail store"
"9981","OVEN ARTISANS INC","Manhattan",2014,"308 E 78TH ST",40.77229534,-73.95494298,"retail store"
"9982","DUANE READE ET AL PTRS","Manhattan",2014,"425 MAIN ST",40.75868485,-73.95305973,"retail store"
"9983","BLACK SEA PRODUCE CORP","Manhattan",2014,"1593 YORK AVE",40.77477492,-73.94819169,"retail store"
"9984","DUANE READE ETAL PTRS","Manhattan",2014,"1657 BROADWAY",40.76257086,-73.98352946,"retail store"
"9985","PARAMOUNT NEWS LLC","Manhattan",2014,"1633 BROADWAY",40.76200546,-73.98422918,"retail store"
"9986","SIMCHICK MEATS INC","Manhattan",2014,"988 1ST AVE",40.75644319,-73.96406241,"retail store"
"9987","CVS ALBANY LLC","Manhattan",2014,"150 EAST 42ND ST",40.75098762,-73.97536616,"retail store"
"9988","FELO DELI GROCERY CORP","Manhattan",2014,"23 W 100TH ST",40.79481697,-73.96394598,"retail store"
"9989","DUANE READE ET AL PRTS","Manhattan",2014,"1052-1056 1ST AVE",40.75855015,-73.96253355,"retail store"
"9990","NEW HONG FA SEA PRODUCE INC","Manhattan",2014,"110 ELDRIDGE STREET",40.71809724,-73.99189544,"retail store"
"9991","LATINO GROCERY & CANDY INC","Manhattan",2014,"165 NAGLE AVE",40.86113425,-73.92558235,"retail store"
"9992","47 PITT GROCERY INC","Manhattan",2014,"47 PITT ST",40.71740934,-73.98314138,"retail store"
"9993","D&D LOBBY NEWSSTAND INC","Manhattan",2014,"633 3RD AVE",40.74978394,-73.9748992,"retail store"
"9994","DAGOSTINOS MARKETS LLC","Manhattan",2014,"1507 YORK AVE",40.77200696,-73.95022053,"retail store"
"9995","ME QUICK STOP GROCERY & CANDY STORE CORP","Manhattan",2014,"4314 BROADWAY",40.851829,-73.93469129,"retail store"
"9996","RAYIRA GROCERY&DELI CORP","Manhattan",2014,"247 AUDUBON AVE",40.84617775,-73.93402854,"retail store"
"9997","180 MARKETPLACE INC","Manhattan",2014,"180 RIVERSIDE BLVD",40.77848252,-73.98828845,"retail store"
"9998","FAMILY DOLLAR STORES OF NEW YORK LLC","Manhattan",2014,"228 NAGLE AVE",40.86276294,-73.92212523,"retail store"
"9999","DUANE READE ETAL PTRS","Manhattan",2014,"1889 BROADWAY",40.77126244,-73.98244534,"retail store"
"10000","NICHOLAS 1386 INC","Manhattan",2014,"1387 ST NICHOLAS AVE",40.84830093,-73.93470772,"retail store"
"10001","WEST 21 DELI AND GROCERY CORP","Manhattan",2014,"215 8TH AVE",40.74400499,-73.99966102,"retail store"
"10002","ERNST KLEIN 6TH AVE FOOD CORP","Manhattan",2014,"1366 6TH AVE",40.76333357,-73.97783247,"retail store"
"10003","SOHO GARDEN INC","Manhattan",2014,"40 PRINCE ST",40.72314864,-73.9954331,"retail store"
"10004","NEW KAM MAN LLC","Manhattan",2014,"200 CANAL ST",40.71686351,-73.99835202,"retail store"
"10005","148 DELI GROCERY INC","Manhattan",2014,"2787 8TH AVE",40.82490648,-73.94050645,"retail store"
"10006","SABANA MEAT CORP","Manhattan",2014,"309 E 115TH ST",40.79616624,-73.93761909,"retail store"
"10007","82 CORNER MARKET INC","Manhattan",2014,"1576 1ST AVE",40.77412813,-73.95116777,"retail store"
"10008","HONG LI MEAT MARKET INC","Manhattan",2014,"124 MOTT ST",40.71823361,-73.99677572,"retail store"
"10009","SJT PRINCE LLC","Manhattan",2014,"124 THOMPSON ST",40.726167,-74.00143396,"retail store"
"10010","2806 A&J DELI&GROCERY INC","Manhattan",2014,"2806 8TH AVE",40.82574356,-73.93971729,"retail store"
"10011","DUANE READE ETAL PTRS","Manhattan",2014,"100 DELANCEY ST",40.71896267,-73.98876924,"retail store"
"10012","VARSANOS CHOCOLATES INC","Manhattan",2014,"172 W 4TH ST",40.73212607,-74.00161023,"retail store"
"10013","DUAL SPECIALTY STORE INC","Manhattan",2014,"91 1ST AVENUE",40.72621218,-73.98654929,"retail store"
"10014","NM&A CORP","Manhattan",2014,"169 3RD AVE",40.73470942,-73.98592115,"retail store"
"10015","GRACEFULLY INC","Manhattan",2014,"320 1ST AVE",40.73403929,-73.98024937,"retail store"
"10016","WESTERN BEEF RETAIL INC","Manhattan",2014,"431 W 16TH ST",40.74294049,-74.00569121,"retail store"
"10017","MARTE ANA E","Manhattan",2014,"2374 AMSTERDAM AVE",40.84604104,-73.93264091,"retail store"
"10018","1967 99 CENTS & DISCOUNT INC","Manhattan",2014,"1967 AMSTERDAM AVE",40.83308417,-73.94166428,"retail store"
"10019","RAMIREZ SONEL","Manhattan",2014,"767 10TH AVE",40.76585858,-73.99116512,"retail store"
"10020","560 WEST MEAT&PRODUCE CORP","Manhattan",2014,"560 W 125TH ST",40.81465626,-73.95762183,"retail store"
"10021","91 CATHERINE GROCERY CORP","Manhattan",2014,"91 HAMILTON PL",40.82315405,-73.95022137,"retail store"
"10022","LEX34 FRUIT&VEGETABLE CORP","Manhattan",2014,"136 E 34TH ST",40.74618441,-73.97959826,"retail store"
"10023","WALGREEN EASTERN CO INC","Manhattan",2014,"298 1ST AVE",40.73329728,-73.98078925,"retail store"
"10024","RANCHOS FOOD CORP","Manhattan",2014,"71-81 W 104TH ST",40.7978816,-73.96340954,"retail store"
"10025","SANO HEALTH FOOD CENTER INC","Manhattan",2014,"4069 BROADWAY",40.84371154,-73.93928776,"retail store"
"10026","TRADER JOES EAST INC","Manhattan",2014,"142 E 14TH ST",40.73350196,-73.98783551,"retail store"
"10027","NAVARETTE MARIA","Manhattan",2014,"174 6 E 118TH ST",40.80158468,-73.94493624,"retail store"
"10028","1705 DELI GROCERY INC","Manhattan",2014,"1705 LEXINGTON AVE",40.79278289,-73.9457254,"retail store"
"10029","HAMILTON CORNER MEAT MARKET INC","Manhattan",2014,"1 HAMILTON PLACE",40.82077115,-73.95423345,"retail store"
"10030","ANT SOLUTIONS GROCERY INC","Manhattan",2014,"500 W 135TH ST",40.81889864,-73.95263779,"retail store"
"10031","USA DELI GROCERY CORP","Manhattan",2014,"180 LENOX AVE",40.80396012,-73.94794208,"retail store"
"10032","BLUE&GOLD DELI INC","Manhattan",2014,"1075 1ST AVE",40.75946633,-73.96230698,"retail store"
"10033","BOGOPA MADISON LLC","Manhattan",2014,"1718 MADISON AVE",40.79842316,-73.94618565,"retail store"
"10034","MARIAM FOOD CORP","Manhattan",2014,"43 COLUMBIA ST",40.71697205,-73.98048247,"retail store"
"10035","COLUMBUS AVENUE FOOD CORP","Manhattan",2014,"476 COLUMBUS AVE",40.78450019,-73.97384593,"retail store"
"10036","DUANE READE ETAL PTRS","Manhattan",2014,"325 NORTH END AVE",40.7168576,-74.01488825,"retail store"
"10037","DUANE READE ETAL PTRS","Manhattan",2014,"180 W 20TH ST",40.74199581,-73.9968675,"retail store"
"10038","DUANE READE ET AL PTRS","Manhattan",2014,"300 E 39TH ST",40.74760904,-73.97324319,"retail store"
"10039","DUANE READE ETAL PTRS","Manhattan",2014,"1091 LEXINGTON AVE",40.77329241,-73.95993926,"retail store"
"10040","DUANE READE ETAL PTRS","Manhattan",2014,"1370 AVENUE OF THE AMERICAS",40.76337046,-73.97737312,"retail store"
"10041","DUANE READE ETAL PTRS","Manhattan",2014,"4 COLUMBUS CIR",40.76746929,-73.98280929,"retail store"
"10042","3060 BROADWAY CORP","Manhattan",2014,"3060 BROADWAY",40.81119521,-73.96126176,"retail store"
"10043","NAMDOR INC","Manhattan",2014,"500 COLUMBUS AVE 84TH ST",40.785532,-73.9730986,"retail store"
"10044","NAMDOR INC","Manhattan",2014,"686 N MAIN ST",40.76500065,-73.94677289,"retail store"
"10045","NAMDOR INC","Manhattan",2014,"355 1ST AVE/20TH ST",40.73530851,-73.9797605,"retail store"
"10046","NAMDOR INC","Manhattan",2014,"3 SHERIDAN SQ W 4TH ST",40.73292085,-74.00234289,"retail store"
"10047","DUANE READE ETAL PTRS","Manhattan",2014,"4 W 4TH ST",40.72847664,-73.99456004,"retail store"
"10048","NAMDOR INC","Manhattan",2014,"225 9TH AVE",40.74706937,-74.00113975,"retail store"
"10049","DUANE READE ETAL PTRS","Manhattan",2014,"777 6TH AVE",40.74493123,-73.99140204,"retail store"
"10050","DUANE READE ETAL PTRS","Manhattan",2014,"721 9TH AVE",40.76305446,-73.98948799,"retail store"
"10051","DUANE READE ETAL PTRS","Manhattan",2014,"1231 MADISON AVE",40.78259481,-73.957363,"retail store"
"10052","DUANE READE ETAL PRTS","Manhattan",2014,"2 PENN PLZ",40.74993934,-73.99195294,"retail store"
